Date,Open,High,Low,Close,Adj Close,Volume
10/14/10,117.809998,118.010002,116.720001,117.459999,94.49691,217764300
10/15/10,118.279999,118.349998,116.760002,117.699997,94.689995,243705000
10/18/10,117.739998,118.669998,117.309998,118.279999,95.156593,141204800
10/19/10,117.190002,117.849998,116.019997,116.730003,93.909637,280604700
10/20/10,116.940002,118.440002,116.870003,117.870003,94.826775,200051800
10/21/10,118.400002,119.089996,117.209999,118.129997,95.035942,221585500
10/22/10,118.309998,118.529999,118,118.349998,95.212914,108212400
10/25/10,119.139999,119.760002,118.610001,118.699997,95.494492,151145700
10/26/10,118.099998,118.839996,117.870003,118.720001,95.510612,158982900
10/27/10,117.889999,118.510002,117.260002,118.379997,95.237053,190024000
10/28/10,119.059998,119.110001,117.830002,118.400002,95.253159,168576000
10/29/10,118.279999,118.720001,118.07,118.489998,95.325546,144305500
11/1/10,119.07,119.75,117.849998,118.529999,95.357697,174074800
11/2/10,119.419998,119.75,119.099998,119.470001,96.113983,158345900
11/3/10,119.68,120.019997,118.449997,119.949997,96.50013,226702800
11/4/10,121.279999,122.32,119.970001,122.260002,98.358543,215039400
11/5/10,122.339996,122.919998,122.18,122.720001,98.728615,180654100
11/8/10,122.339996,122.690002,121.940002,122.489998,98.543602,156107100
11/9/10,122.82,122.949997,121.120003,121.610001,97.835625,186621600
11/10/10,121.580002,122.160004,120.660004,122.099998,98.22979,221387400
11/11/10,121.050003,121.82,120.68,121.639999,97.859756,158017600
11/12/10,120.82,121.349998,119.650002,120.199997,96.701248,239068800
11/15/10,120.580002,121.050003,119.980003,120.029999,96.564468,163940800
11/16/10,119.290001,119.489998,117.589996,118.160004,95.060066,299566200
11/17/10,118.209999,118.709999,117.860001,118.220001,95.108345,172308900
11/18/10,119.360001,120.389999,119.349998,119.959999,96.508179,197723700
11/19/10,119.900002,120.339996,119.25,120.290001,96.773674,156852900
11/22/10,119.690002,120.239998,118.769997,120.190002,96.693207,181361000
11/23/10,118.769997,119.019997,117.989998,118.449997,95.293365,222309000
11/24/10,119.199997,120.230003,119.18,120.199997,96.701248,140046100
11/26/10,119.160004,119.809998,118.800003,118.800003,95.574951,76007800
11/29/10,118.5,119.480003,117.739998,119.160004,95.864571,223642300
11/30/10,117.980003,119.169998,117.809998,118.489998,95.325546,233930700
12/1/10,120.199997,121.239998,120.190002,121.010002,97.35289,221037200
12/2/10,121.199997,122.650002,121.129997,122.559998,98.599899,191213600
12/3/10,122.139999,123.029999,122.110001,122.889999,98.865364,151288900
12/6/10,122.629997,123.040001,122.5,122.760002,98.760773,103050500
12/7/10,123.940002,124.010002,122.760002,122.830002,98.817108,206581000
12/8/10,122.980003,123.379997,122.410004,123.279999,99.179131,138019200
12/9/10,123.970001,124.019997,123.150002,123.760002,99.5653,123705100
12/10/10,124.139999,124.599998,123.730003,124.480003,100.144547,117571700
12/13/10,125.050003,125.199997,124.519997,124.559998,100.208878,133812700
